Stkcd,Reptdt,S0301a,,,,,S0302a,S0303a,S0304a,S0305a,S0306a
603908,2018-09-30,杭州红土创业投资有限公司,,,,,906558 ,2,1.36,流通A股,5
603908,2018-09-30,徐静,,,,,228160 ,2,0.34,流通A股,6
603908,2018-09-30,詹际恒,,,,,157000 ,2,0.24,流通A股,7
603908,2018-09-30,赵红梅,,,,,154300 ,2,0.23,流通A股,8
603908,2018-09-30,周艳,,,,,152107 ,2,0.23,流通A股,9
603908,2018-09-30,马其刚,,,,,152107 ,2,0.23,流通A股,10
603909,2018-09-30,黄和宾,,,,,10650000 ,1,10.39,未流通股,1
603909,2018-09-30,刘德全,,,,,7800000 ,2,7.61,未流通股,2
603909,2018-09-30,何大喜,,,,,7800000 ,2,7.61,未流通股,3
603909,2018-09-30,陈天培,,,,,5250000 ,1,5.12,未流通股,4
603909,2018-09-30,林东明,,,,,3712500 ,1,3.62,未流通股,5
603909,2018-09-30,陈俊平,,,,,3562500 ,2,3.48,未流通股,6
603909,2018-09-30,黄爱平,,,,,3487500 ,1,3.4,未流通股,7
603909,2018-09-30,云南惠潮投资合伙企业(有限合伙),,,,,2912400 ,2,2.84,流通A股,8
603909,2018-09-30,高玮琳,,,,,2887500 ,1,2.82,未流通股,9
603909,2018-09-30,北京天象道通资产管理有限公司,赢稳七号私募证券投资基金,,,,1973084 ,2,1.92,流通A股,10
603912,2018-09-30,南京楷得投资有限公司,,,,,84000000 ,2,39.92,未流通股,1
603912,2018-09-30,安樂工程集團有限公司,,,,,56000000 ,2,26.61,未流通股,2
603912,2018-09-30,南京大器五号投资中心(有限合伙),,,,,7700000 ,2,3.66,未流通股,3
603912,2018-09-30,弘京股权投资管理(上海)有限公司,,,,,7700000 ,2,3.66,未流通股,4
603912,2018-09-30,华润深国投信托有限公司,润之信25期集合资金信托计划,,,,593700 ,2,0.28,流通A股,5
603912,2018-09-30,陈云秋,,,,,416766 ,2,0.2,流通A股,6
603912,2018-09-30,李雪梅,,,,,281020 ,2,0.13,流通A股,7
603912,2018-09-30,向东,,,,,250020 ,2,0.12,流通A股,8
603912,2018-09-30,王凌云,,,,,224000 ,2,0.11,未流通股,9
603912,2018-09-30,王亚明,,,,,221800 ,2,0.11,流通A股,10
603916,2018-09-30,江苏博特新材料有限公司,,,,,136000000 ,2,43.97,未流通股,1
603916,2018-09-30,缪昌文,,,,,17750000 ,2,5.74,未流通股,2
603916,2018-09-30,刘加平,,,,,13700000 ,2,4.43,未流通股,3
603916,2018-09-30,张建雄,,,,,7600000 ,2,2.46,未流通股,4
603916,2018-09-30,李小华,,,,,5750000 ,2,1.86,未流通股,5
603916,2018-09-30,张月星,,,,,5750000 ,2,1.86,未流通股,6
603916,2018-09-30,何锦华,,,,,4000000 ,1,1.29,未流通股,7
603916,2018-09-30,韩小冬,,,,,3600000 ,1,1.16,未流通股,8
603916,2018-09-30,毛良喜,,,,,3350000 ,2,1.08,未流通股,9
603916,2018-09-30,王涛,,,,,3350000 ,2,1.08,未流通股,10
603917,2018-09-30,施良才,,,,,22872987 ,2,14.59,未流通股,1
603917,2018-09-30,樊开曙,,,,,20034885 ,2,12.78,未流通股,2
603917,2018-09-30,施元直,,,,,18241356 ,2,11.63,未流通股,3
603917,2018-09-30,杨位本,,,,,17440170 ,2,11.12,未流通股,4
603917,2018-09-30,樊开源,,,,,5600000 ,2,3.57,未流通股,5
603917,2018-09-30,深圳市盛桥创鑫投资合伙企业(有限合伙),,,,,5600000 ,2,3.57,未流通股,6
603917,2018-09-30,上海启凤盛缘投资管理中心(有限合伙),,,,,5600000 ,2,3.57,未流通股,7
603917,2018-09-30,施定威,,,,,4631631 ,2,2.95,未流通股,8
603917,2018-09-30,曹宇,,,,,4480000 ,2,2.86,未流通股,9
603917,2018-09-30,蔡振贤,,,,,3415748 ,2,2.18,未流通股,10
603918,2018-09-30,金国培,,,,,52656000 ,1,29.35,流通A股,1
603918,2018-09-30,杭州文心致禾资产管理合伙企业(有限合伙),,,,,20810881 ,1,11.6,流通A股,2
603918,2018-09-30,朱树旺,,,,,4669700 ,2,2.6,流通A股,3
603918,2018-09-30,金史平,,,,,4379000 ,2,2.44,"未流通股,流通A股",4
603918,2018-09-30,周喆,,,,,4140000 ,2,2.31,"未流通股,流通A股",5
603918,2018-09-30,李志明,,,,,3979900 ,1,2.22,流通A股,6
603918,2018-09-30,王琦,,,,,3325000 ,1,1.85,"未流通股,流通A股",7
603918,2018-09-30,沈颖华,,,,,2760000 ,1,1.54,流通A股,8
603918,2018-09-30,陆胜,,,,,2560806 ,2,1.43,流通A股,9
603918,2018-09-30,周英,,,,,2291800 ,2,1.28,流通A股,10
603919,2018-09-30,甘肃亚特投资集团有限公司,,,,,201212050 ,1,55.28,未流通股,1
603919,2018-09-30,陇南众惠投资管理中心(有限合伙),,,,,22356880 ,1,6.14,未流通股,2
603919,2018-09-30,阿拉山口市英之玖股权投资有限合伙企业,,,,,20653685 ,1,5.67,流通A股,3
603919,2018-09-30,陇南怡铭投资管理中心(有限合伙),,,,,12296310 ,2,3.38,未流通股,4
603919,2018-09-30,陇南乾惠投资管理中心(有限合伙),,,,,12296310 ,2,3.38,未流通股,5
603919,2018-09-30,陕西省国际信托股份有限公司,陕国投·聚宝盆95号证券投资集合资金信托计划,,,,9437733 ,2,2.59,流通A股,6
603919,2018-09-30,长安国际信托股份有限公司,长安信托,长安投资798号(长安汇辰信托)证券投资集合资金信托计划,,,7946000 ,2,2.18,流通A股,7
603919,2018-09-30,长城证券,平安银行,长城证券金徽酒增持1号集合资产管理计划,,,5132014 ,2,1.41,流通A股,8
603919,2018-09-30,中国银行股份有限公司,招商中证白酒指数分级证券投资基金,,,,2467695 ,2,0.68,流通A股,9
603919,2018-09-30,张虎,,,,,861300 ,2,0.24,流通A股,10
603920,2018-09-30,新豪國際集團有限公司,,,,,255272580 ,2,63.53,未流通股,1
603920,2018-09-30,无锡天翼正元投资中心(有限合伙),,,,,19772433 ,2,4.92,流通A股,2
603920,2018-09-30,深圳市中和春生壹号股权投资基金合伙企业(有限合伙),,,,,12390851 ,2,3.08,流通A股,3
603920,2018-09-30,鹤山市联智投资有限公司,,,,,9390000 ,2,2.34,未流通股,4
603920,2018-09-30,深圳市沃泽科技开发有限公司,,,,,8927402 ,2,2.22,未流通股,5
603920,2018-09-30,株式会社伸光制作所,,,,,3228734 ,2,0.8,流通A股,6
603920,2018-09-30,孙丽艳,,,,,767730 ,2,0.19,流通A股,7
603920,2018-09-30,曹锡成,,,,,500000 ,2,0.12,流通A股,8
603920,2018-09-30,李力军,,,,,436400 ,2,0.11,流通A股,9
603920,2018-09-30,吴华亮,,,,,400000 ,2,0.1,流通A股,10
603922,2018-09-30,GOLD CRANE GROUP LIMITED,,,,,62130029 ,2,48.54,未流通股,1
603922,2018-09-30,高德投资有限公司,,,,,24702555 ,2,19.3,未流通股,2
603922,2018-09-30,张家港众成投资管理企业(有限合伙),,,,,3763543 ,2,2.94,未流通股,3
603922,2018-09-30,张家港力同投资管理企业(有限合伙),,,,,3146917 ,2,2.46,未流通股,4
603922,2018-09-30,张家港众擎投资管理有限公司,,,,,2256956 ,2,1.76,未流通股,5
603922,2018-09-30,谢华斌,,,,,194800 ,2,0.15,流通A股,6
603922,2018-09-30,蔡万为,,,,,186400 ,2,0.15,流通A股,7
603922,2018-09-30,张华振,,,,,152513 ,2,0.12,流通A股,8
603922,2018-09-30,马海峰,,,,,137900 ,2,0.11,流通A股,9
603922,2018-09-30,涂泽龙,,,,,127200 ,1,0.1,流通A股,10
603926,2018-09-30,杭州德萨实业集团有限公司,,,,,40500000 ,2,32.72,未流通股,1
603926,2018-09-30,张智林,,,,,7570029 ,2,6.12,未流通股,2
603926,2018-09-30,张婷,,,,,6701086 ,2,5.41,未流通股,3
603926,2018-09-30,顾俊捷,,,,,6182821 ,2,5,流通A股,4
603926,2018-09-30,沈永生,,,,,3607503 ,2,2.91,流通A股,5
603926,2018-09-30,沈金海,,,,,2823951 ,2,2.28,流通A股,6
603926,2018-09-30,张克明,,,,,2742051 ,2,2.22,流通A股,7
603926,2018-09-30,鲁传明,,,,,1427205 ,2,1.15,流通A股,8
603926,2018-09-30,钱国群,,,,,1200298 ,2,0.97,流通A股,9
603926,2018-09-30,高建新,,,,,1004839 ,2,0.81,流通A股,10
603928,2018-09-30,王进兴,,,,,56782900 ,2,28.17,未流通股,1
603928,2018-09-30,王泉兴,,,,,52334600 ,2,25.96,未流通股,2
603928,2018-09-30,沈根珍,,,,,7413900 ,2,3.68,未流通股,3
603928,2018-09-30,王文浩,,,,,5931300 ,2,2.94,未流通股,4
603928,2018-09-30,王锦程,,,,,5931300 ,2,2.94,未流通股,5
603928,2018-09-30,曹连英,,,,,4448300 ,2,2.21,未流通股,6
603928,2018-09-30,苏州宝沃创业投资有限公司,,,,,3596300 ,2,1.78,未流通股,7
603928,2018-09-30,盛建刚,,,,,1512000 ,2,0.75,流通A股,8
603928,2018-09-30,王文娟,,,,,1482700 ,2,0.74,未流通股,9
603928,2018-09-30,王永兴,,,,,907200 ,2,0.45,未流通股,10
603929,2018-09-30,EVER CREATIVE INVESTMENTS LTD.,,,,,12800000 ,2,6,流通A股,2
603929,2018-09-30,WELLMAX HOLDINGS LIMITED,,,,,11920000 ,2,5.59,流通A股,3
603929,2018-09-30,MAX TEAM INVESTMENT LIMITED,,,,,5027600 ,2,2.36,流通A股,4
603929,2018-09-30,苏州华群管理咨询有限公司,,,,,1984000 ,1,0.93,流通A股,6
603929,2018-09-30,苏州亚力管理咨询有限公司,,,,,1600000 ,1,0.75,未流通股,7
603929,2018-09-30,苏州协益管理咨询有限公司,,,,,1312000 ,1,0.61,流通A股,8
603929,2018-09-30,苏州兰阳咨询有限公司,,,,,1312000 ,1,0.61,流通A股,9
603929,2018-09-30,苏州丰合管理咨询有限公司,,,,,672000 ,1,0.31,流通A股,10
603929,2018-09-30,远富国际有限公司,,,,,4034300 ,2,1.89,流通A股,5
603929,2018-09-30,亚翔工程股份有限公司,,,,,115200000 ,2,53.99,未流通股,1
603933,2018-09-30,睿能实业有限公司,,,,,96710526 ,2,67.28,未流通股,1
603933,2018-09-30,平潭捷润股权投资管理合伙企业(有限合伙),,,,,11089474 ,2,7.72,未流通股,2
603933,2018-09-30,王皓,,,,,476000 ,2,0.33,流通A股,3
603933,2018-09-30,杨动华,,,,,474016 ,2,0.33,流通A股,4
603933,2018-09-30,于凡,,,,,379200 ,2,0.26,流通A股,5
603933,2018-09-30,朱子萍,,,,,295400 ,2,0.21,流通A股,6
603933,2018-09-30,甄颖丽,,,,,250000 ,2,0.17,流通A股,7
603933,2018-09-30,方卫兵,,,,,235360 ,2,0.16,流通A股,8
603933,2018-09-30,陆宝民,,,,,180000 ,2,0.13,流通A股,9
603933,2018-09-30,周劲松,,,,,161800 ,2,0.11,流通A股,10
603936,2018-09-30,徐缓,,,,,50833000 ,1,23.59,未流通股,1
603936,2018-09-30,共青城浩翔投资管理合伙企业(有限合伙),,,,,30514010 ,2,14.16,未流通股,2
603936,2018-09-30,谢小梅,,,,,28270000 ,1,13.12,未流通股,3
603936,2018-09-30,刘燕平,,,,,16543500 ,2,7.68,未流通股,4
603936,2018-09-30,谢建中,,,,,15603500 ,1,7.24,未流通股,5
603936,2018-09-30,陈羲,,,,,4559963 ,2,2.12,未流通股,6
603936,2018-09-30,汪琦,,,,,4559963 ,2,2.12,未流通股,7
603936,2018-09-30,高建芳,,,,,4093900 ,2,1.9,流通A股,8
603936,2018-09-30,深圳市福鹏资产管理有限公司,宁波梅山保税港区福鹏宏祥柒号股权投资管理中心(有限合伙),,,,3989968 ,2,1.85,未流通股,9
603936,2018-09-30,共青城源翔投资管理合伙企业(有限合伙),,,,,2849977 ,2,1.32,未流通股,10
603937,2018-09-30,蔡征国,,,,,118732618 ,2,56.84,未流通股,1
603937,2018-09-30,蔡红,,,,,13002780 ,2,6.23,未流通股,2
603937,2018-09-30,上海祥禾泓安股权投资合伙企业(有限合伙),,,,,7049700 ,2,3.38,未流通股,3
603937,2018-09-30,深圳市创新投资集团有限公司,,,,,6266400 ,2,3,未流通股,4
603937,2018-09-30,常州武进红土创业投资有限公司,,,,,3916500 ,2,1.88,未流通股,5
603937,2018-09-30,江阴安益股权投资企业(有限合伙),,,,,3133200 ,2,1.5,未流通股,6
603937,2018-09-30,陈波,,,,,466690 ,2,0.22,未流通股,7
603937,2018-09-30,常芳芳,,,,,324000 ,2,0.16,流通A股,8
603937,2018-09-30,陈广明,,,,,279638 ,2,0.13,未流通股,9
603937,2018-09-30,查建伟,,,,,279638 ,2,0.13,未流通股,10
603937,2018-09-30,蔡伟国,,,,,279638 ,2,0.13,未流通股,11
603937,2018-09-30,蔡治国,,,,,279638 ,2,0.13,未流通股,12
603937,2018-09-30,蔡健国,,,,,279638 ,2,0.13,未流通股,13
603938,2018-09-30,孙任靖,,,,,60490000 ,2,40.28,未流通股,1
603938,2018-09-30,唐山元亨投资有限公司,,,,,38500000 ,2,25.64,未流通股,2
603938,2018-09-30,陈贺东,,,,,3500000 ,2,2.33,流通A股,3
603938,2018-09-30,刘宽清,,,,,3390000 ,1,2.26,流通A股,4
603938,2018-09-30,黄银,,,,,1033000 ,2,0.69,流通A股,5
603938,2018-09-30,万柏峰,,,,,952500 ,2,0.63,流通A股,6
603938,2018-09-30,张立明,,,,,921292 ,2,0.61,流通A股,7
603938,2018-09-30,刘东新,,,,,902100 ,2,0.6,流通A股,8
603938,2018-09-30,徐宏伟,,,,,801773 ,2,0.53,流通A股,9
603938,2018-09-30,北京融亨基金管理有限公司,融亨长江入海十二号私募投资基金,,,,471000 ,2,0.31,流通A股,10
603939,2018-09-30,宁波梅山保税港区济康企业管理合伙企业(有限合伙),,,,,106152000 ,2,29.27,流通A股,1
603939,2018-09-30,高毅,,,,,46272000 ,1,12.76,流通A股,2
603939,2018-09-30,CAPITAL TODAY INVESTMENT XV (HK) LIMITED,,,,,38112000 ,2,10.51,流通A股,3
603939,2018-09-30,CAPITAL TODAY INVESTMENT XIV (HK) LIMITED,,,,,37896000 ,2,10.45,流通A股,4
603939,2018-09-30,香港中央结算有限公司,,,,,17468418 ,2,4.82,流通A股,5
603939,2018-09-30,招商银行股份有限公司,汇添富医疗服务灵活配置混合型证券投资基金,,,,9657888 ,2,2.66,流通A股,6
603939,2018-09-30,宁波梅山保税港区益之丰企业管理合伙企业(有限合伙),,,,,7900000 ,2,2.18,流通A股,7
603939,2018-09-30,通用技术集团投资管理有限公司,,,,,6738657 ,2,1.86,流通A股,8
603939,2018-09-30,韩红昌,,,,,3845500 ,2,1.06,流通A股,9
603939,2018-09-30,宁波梅山保税港区益仁堂企业管理合伙企业(有限合伙),,,,,3668000 ,2,1.01,流通A股,10
603955,2018-09-30,江苏大千投资发展有限公司,,,,,41779787 ,1,36.94,未流通股,1
603955,2018-09-30,安徽新华发行(集团)控股有限公司,,,,,14137500 ,2,12.5,流通A股,2
603955,2018-09-30,远东控股集团有限公司,,,,,9100000 ,1,8.05,流通A股,3
603955,2018-09-30,南京红枫资产管理中心(有限合伙),,,,,6270212 ,2,5.54,流通A股,4
603955,2018-09-30,许忠良,,,,,4646808 ,1,4.11,流通A股,5
603955,2018-09-30,全国社会保障基金理事会转持一户,,,,,2827500 ,2,2.5,流通A股,6
603955,2018-09-30,江苏高投创新中小发展创业投资合伙企业(有限合伙),,,,,2344900 ,2,2.07,流通A股,7
603955,2018-09-30,王正安,,,,,1643192 ,1,1.45,流通A股,8
603955,2018-09-30,新疆邦成股权投资有限合伙企业,,,,,1560000 ,2,1.38,流通A股,9
603955,2018-09-30,佘扬昊,,,,,312450 ,2,0.28,流通A股,10
603958,2018-09-30,珍兴国际股份有限公司,,,,,148359935 ,2,67.46,未流通股,1
603958,2018-09-30,香港欣荣投资有限公司,,,,,5751705 ,2,2.62,流通A股,2
603958,2018-09-30,昆山珍实投资咨询有限公司,,,,,3001069 ,2,1.36,未流通股,3
603958,2018-09-30,AMAZING NINGBO LIMITED,,,,,2999996 ,2,1.36,流通A股,4
603958,2018-09-30,张勇,,,,,1000000 ,3,0.45,流通A股,5
603958,2018-09-30,Granadilla Limited,,,,,1000000 ,2,0.45,流通A股,6
603958,2018-09-30,陈克宁,,,,,600000 ,3,0.27,流通A股,7
603958,2018-09-30,曾宝珠,,,,,583000 ,3,0.27,流通A股,8
603958,2018-09-30,昆山华夏投资咨询有限公司,,,,,489000 ,3,0.22,流通A股,9
603958,2018-09-30,钱银美,,,,,466431 ,3,0.21,流通A股,10
603959,2018-09-30,西藏新海新创业投资有限公司,,,,,164640000 ,1,52.5,未流通股,1
603959,2018-09-30,吉林成朴丰祥股权投资基金合伙企业(有限合伙),,,,,31360028 ,1,10,流通A股,2
603959,2018-09-30,吉林雨田股权投资基金合伙企业(有限合伙),,,,,16197200 ,2,5.16,流通A股,3
603959,2018-09-30,金寿福,,,,,6180020 ,1,1.97,流通A股,4
603959,2018-09-30,韩江丽,,,,,4838140 ,2,1.54,流通A股,5
603959,2018-09-30,王明玉,,,,,3780000 ,2,1.21,流通A股,6
603959,2018-09-30,金玉兰,,,,,3447220 ,2,1.1,流通A股,7
603959,2018-09-30,中国建设银行股份有限公司,富国转型机遇混合型证券投资基金,,,,3001148 ,2,0.96,流通A股,8
603959,2018-09-30,国元国际控股有限公司,客户资金(交易所),,,,2919867 ,2,0.93,流通A股,9
603959,2018-09-30,朴龙起,,,,,2882829 ,2,0.92,流通A股,10
603960,2018-09-30,谈士力,,,,,31373047 ,2,23.2,未流通股,1
603960,2018-09-30,陈久康,,,,,28615090 ,2,21.17,未流通股,2
603960,2018-09-30,王阳明,,,,,4441200 ,2,3.28,未流通股,3
603960,2018-09-30,中国工商银行,广发聚丰混合型证券投资基金,,,,2932978 ,3,2.17,流通A股,4
603960,2018-09-30,中国农业银行股份有限公司,宝盈科技30灵活配置混合型证券投资基金,,,,2749718 ,3,2.03,流通A股,5
603960,2018-09-30,全国社保基金四一三组合,,,,,2741167 ,3,2.03,流通A股,6
603960,2018-09-30,苏建良,,,,,2676993 ,2,1.98,未流通股,7
603960,2018-09-30,沈立红,,,,,2676992 ,2,1.98,未流通股,8
603960,2018-09-30,全国社保基金四零四组合,,,,,2449891 ,3,1.81,流通A股,9
603960,2018-09-30,沈俊杰,,,,,2443893 ,2,1.81,未流通股,10
603963,2018-09-30,杨君祥,,,,,33150000 ,2,25.5,未流通股,1
603963,2018-09-30,立兴实业有限公司,,,,,24375000 ,2,18.75,流通A股,2
603963,2018-09-30,新疆立兴股权投资管理有限公司,,,,,17550000 ,2,13.5,流通A股,3
603963,2018-09-30,杨清龙,,,,,15522000 ,2,11.94,未流通股,4
603963,2018-09-30,尹翠仙,,,,,3978000 ,2,3.06,未流通股,5
603963,2018-09-30,大理市远山投资有限公司,,,,,1950000 ,2,1.5,流通A股,6
603963,2018-09-30,杨君卫,,,,,975000 ,2,0.75,未流通股,7
603963,2018-09-30,黄伟清,,,,,424565 ,2,0.33,流通A股,8
603963,2018-09-30,贵州盘北大秦售电有限公司,,,,,237156 ,2,0.18,流通A股,9
603963,2018-09-30,王延静,,,,,162600 ,2,0.13,流通A股,10
603966,2018-09-30,金红萍,,,,,48724312 ,1,23.09,未流通股,1
603966,2018-09-30,陶峰华,,,,,38401896 ,2,18.2,未流通股,2
603966,2018-09-30,上海志享投资管理有限公司,,,,,27884688 ,2,13.21,未流通股,3
603966,2018-09-30,上海复星创富股权投资基金合伙企业(有限合伙),,,,,14300052 ,2,6.78,流通A股,4
603966,2018-09-30,张玲珑,,,,,3120000 ,2,1.48,流通A股,5
603966,2018-09-30,蔡芳钻,,,,,3120000 ,2,1.48,流通A股,6
603966,2018-09-30,沈菊林,,,,,2418000 ,2,1.15,流通A股,7
603966,2018-09-30,黄继承,,,,,1639063 ,2,0.78,流通A股,8
603966,2018-09-30,张忠良,,,,,1560000 ,2,0.74,流通A股,9
603966,2018-09-30,希望金汇投资管理有限公司,,,,,1560000 ,2,0.74,流通A股,10
603968,2018-09-30,顾清泉,,,,,20414000 ,2,9.98,流通A股,1
603968,2018-09-30,南通新源投资发展有限公司,,,,,17777392 ,2,8.69,流通A股,2
603968,2018-09-30,南通产业控股集团有限公司,,,,,15893729 ,2,7.77,流通A股,3
603968,2018-09-30,庆九,,,,,13710000 ,2,6.7,流通A股,4
603968,2018-09-30,丁彩峰,,,,,13710000 ,2,6.7,流通A股,5
603968,2018-09-30,帅建新,,,,,7082000 ,2,3.46,流通A股,6
603968,2018-09-30,钱进,,,,,6482000 ,2,3.17,流通A股,7
603968,2018-09-30,薛金全,,,,,6482000 ,2,3.17,流通A股,8
603968,2018-09-30,南通国泰创业投资有限公司,,,,,3842000 ,2,1.88,流通A股,9
603968,2018-09-30,太平人寿保险有限公司,分红,个险分红,,,2100035 ,3,1.03,流通A股,10
603969,2018-09-30,谢铁桥,,,,,177496834 ,2,21.11,流通A股,1
603969,2018-09-30,谢铁根,,,,,103540135 ,2,12.31,流通A股,2
603969,2018-09-30,谢铁锤,,,,,93678990 ,2,11.14,流通A股,3
603969,2018-09-30,谢辉宗,,,,,88748417 ,2,10.55,流通A股,4
603969,2018-09-30,谢志峰,,,,,51307728 ,2,6.1,流通A股,5
603969,2018-09-30,张全胜,,,,,2209423 ,3,0.26,流通A股,6
603969,2018-09-30,陈铁浩,,,,,2040599 ,3,0.24,流通A股,7
603969,2018-09-30,温涛,,,,,1954600 ,3,0.23,流通A股,8
603969,2018-09-30,钟美湘,,,,,1705338 ,3,0.2,流通A股,9
603969,2018-09-30,李景全,,,,,1326467 ,2,0.16,流通A股,10
603970,2018-09-30,中国农业生产资料集团公司,,,,,80400000 ,2,50.25,未流通股,1
603970,2018-09-30,佛山益隆投资有限公司,,,,,15120000 ,2,9.45,未流通股,2
603970,2018-09-30,广东信达兴投资有限公司,,,,,11040000 ,1,6.9,未流通股,3
