ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital
106133,2.01E+11,600679,金山开发,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,上海市金山工业区开乐大街158号6号楼,中国上海市控江路1690号,200092,李玉龙,"021－65021787,60951588-4002",021－65021615,lyl@phoenix.com.cn,章瑾,91310000132202296L,121.514917,31.27429346,CNE000000B26,金山开发建设股份有限公司,夏杰,1993/9/29 0:00,900916,353619662
106366,2.01E+11,600680,上海普天,2007/12/31,计算机、通信和其他电子设备制造业,C39,上海市宜山路700号,上海市宜山路700号,200233,石民宪,"021-64832699,64360900-2371","021-64832699,64333435",shimx@shpte.com,,,121.4177979,31.17540251,CNE000000CW6,上海普天邮通科技股份有限公司,蔚宏久,1993/10/8 0:00,900930,304925337
106382,2.01E+11,600681,S*ST 万鸿,2007/12/31,软件和信息技术服务业,I65,汉阳龙阳大道特8号,武汉市武昌区武珞路28号,430060,彭钦文,027-88066666,027-88061616,stock@winowner.com,王丹凤,91420100177674772Q,114.3077242,30.54031804,CNE0000003J7,万鸿集团股份有限公司,许伟文,1992/3/18 0:00,,208068030
106383,2.01E+11,600682,南京新百,2007/12/31,零售业,F52,南京市中山南路3号,南京市中山南路3号,210005,陈新生,025－84717494,025－84717494,chenxs_nj@sina.com,毕胜,,118.7850877,32.04065209,CNE000000CX4,南京新街口百货商店股份有限公司,王恒,1992/4/30 0:00,,230208211
106384,2.01E+11,600683,银泰股份,2007/12/31,零售业,F52,宁波市中山东路238号,宁波市东渡路55号华联大厦7楼,315000,顾荻江,0574-87092004,0574-87092008,ir@600683.com,鲍慧慧,,121.5580871,29.8700634,CNE000000BR8,银泰控股股份有限公司,杨海飞,1992/9/8 0:00,,282251731
106385,2.01E+11,600684,珠江实业,2007/12/31,房地产业,K70,广州市环市东路362-366号好世界广场30楼,广州市环市东路362-366号好世界广场30楼,510060,黄宇文,020-83752828-808,020-83752663,prh_777@163.com,杨斌,,113.3325745,23.13139496,CNE000000BN7,广州珠江实业开发股份有限公司,郑暑平,1992/12/23 0:00,,187039387
102664,2.01E+11,600685,广船国际,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,"中国,广州市芳村大道南40号","中国,广州市芳村大道南40号",510382,李志东,020-81891712-2962,020-81891575,lzd@chinagsi.com,杨萍,,113.2513985,23.07174841,CNE000000BP2,广州广船国际股份有限公司,李柱石,1993/6/7 0:00,317,494677580
106386,2.01E+11,600686,金龙汽车,2007/12/31,汽车制造业,C36,厦门市厦禾路820号帝豪大厦27-28层,厦门市厦禾路820号帝豪大厦27-28层,361004,唐祝敏,0592-2969815,0592-2960686,600686@xmklm.com.cn,吴斌,,118.1047492,24.46601299,CNE000000479,厦门金龙汽车集团股份有限公司,叶天捷,1992/12/23 0:00,,295064731
106375,2.01E+11,600687,华盛达,2007/12/31,互联网和相关服务,I64,浙江省德清县武康镇英溪北路2号,浙江省德清县武康镇英溪北路2号,313200,赖新,0572－8080820,0572－8080867,laixin@hsdchina.com,元秋霞,,119.9655438,30.53992125,CNE000000487,浙江华盛达实业集团股份有限公司,袁建华,1989/1/1 0:00,,126888563
102252,2.01E+11,600688,S 上石化,2007/12/31,石油加工、炼焦及核燃料加工业,C25,中国上海市金山区金一路48号,中国上海市金山区金一路48号,200540,张经明,"021-57943143,52377880","021-57940050,52375091",spc@spc.com.cn,唐伟忠,,121.3319436,30.71190239,CNE000000BB2,中国石化上海石油化工股份有限公司,戎光道,1993/6/29 0:00,338,7200000000
106376,2.01E+11,600689,上海三毛,2007/12/31,纺织服装、服饰业,C18,上海市浦东大道1474-1484号,上海市斜土路791号,200023,韩家红,021-63059496,021-63018850-601,zhanglf@600689.com,,9.13E+17,121.4715029,31.20234421,CNE000000B67,上海三毛企业(集团)股份有限公司,张文卿,1993/9/8 0:00,900922,200991343
106392,2.01E+11,600690,青岛海尔,2007/12/31,电气机械及器材制造业,C38,青岛市崂山区海尔工业园内,青岛市经济技术开发区前湾港路海尔工业园内,266555,崔少华,0532-88938138,0532-88938313,finance@haier.com,刘甲坤,91370200264574251E,120.1479095,36.00299135,CNE000000CG9,青岛海尔股份有限公司,杨绵绵,1989/4/28 0:00,,1338518770
106393,2.01E+11,600691,*ST 东碳,2007/12/31,非金属矿物制品业,C30,四川省自贡市自流井区东光路桌子山22号,四川省自贡市自流井区东光路桌子山22号,643000,杜东海,0813-2600887,0813-2606903,zgdudonghai@163.com,王立君,91510300203956766U,104.7419192,29.34903051,CNE000000DR4,东新电碳股份有限公司,黄彬,1988/1/1 0:00,,114479028
106394,2.01E+11,600692,亚通股份,2007/12/31,水上运输业,G55,上海市崇明县八一路1号,上海市崇明县南门路281号,202150,蔡福生,021-69692714,021-69695782,cfs600692@sina.com,,,121.3928545,31.61880134,CNE000000BH9,上海亚通股份有限公司,黄胜,1993/10/14 0:00,,290714103
106395,2.01E+11,600693,东百集团,2007/12/31,零售业,F52,福建省福州市八一七北路84号东百大厦18层,福建省福州市八一七北路84号东百大厦18层,350001,徐海涛,0591-87531724,0591-87531804,db600693@126.com,陈玲,91350000154382187J,119.2990531,26.08510974,CNE000000CN5,福建东百集团股份有限公司,毕德才,1990/10/1 0:00,,132008690
106452,2.01E+11,600694,大商股份,2007/12/31,零售业,F52,大连市中山区青三街1号,大连市中山区青三街1号,116001,姜福德,0411-83643215,0411-83880798,dsjt@sina.com.cn,刘艳华,,121.634077,38.91693825,CNE000000DW4,大商集团股份有限公司,牛钢,1993/11/11 0:00,,293718653
106453,2.01E+11,600695,ST 大江,2007/12/31,农副食品加工业,C13,上海市松江区谷阳南路26号,上海市莲花路1555号华一大厦7楼,200233,顾伟文,021-34225027,021-34225056,gww_sd@dajiang.com,杨雪峰,,121.3940794,31.16035465,CNE000000BD8,上海大江(集团)股份有限公司,俞乃奋,1993/11/14 0:00,900919,676305696
106454,2.01E+11,600696,多伦股份,2007/12/31,房地产业,K70,上海市海宁路358号国际商厦五层,上海市虹口区溧阳路1300号,200081,何佳,021－56715833,021－56716233,jiahe.he@vip.sina.com,林光贵,,121.4862499,31.26344192,CNE000000CP0,上海多伦实业股份有限公司,林建星,1989/3/10 0:00,,340565550
106469,2.01E+11,600697,欧亚集团,2007/12/31,零售业,F52,长春市工农大路1128号,长春市绿园区南阳路418号,130011,席汝珍,0431-87666905,0431-87666813,ccoyjt@sina.com,,9122010112403662XM,125.2761514,43.86985324,CNE000000F71,长春欧亚集团股份有限公司,曹和平,1992/8/20 0:00,,159088075
106470,2.01E+11,600698,SST 轻骑,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,山东省济南市历下区和平路34号,山东省济南市历下区和平路34号,250014,吕来升,0531-86599891,0531-86599889,JNQQZTB@126.com,张晓舸,91430400267171730Q,117.0502735,36.66092971,CNE000000CT2,济南轻骑摩托车股份有限公司,魏占志,1993/11/25 0:00,900946,971817440
107912,2.01E+11,600699,*ST 得亨,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,吉林省辽源市福兴路3号,吉林省辽源市福兴路3号,136200,由春玲,0437-3513931,0437-3520181,lydhb@163.net,,,125.149116,42.88739719,CNE000000DJ1,辽源得亨股份有限公司,赵利,1992/8/7 0:00,,185723709
106171,2.01E+11,600701,工大高新,2007/12/31,综合,S90,哈尔滨市南岗区西大直街118号,哈尔滨市南岗区西大直街118号,150010,吕莹,0451-86269018,0451-86263555,lvying-hit@vip.sina.com,张世铭,91230199128022559C,126.6253399,45.74228306,CNE000000K74,哈尔滨工大高新技术产业开发股份有限公司,张大成,1993/7/28 0:00,,498781936
106172,2.01E+11,600702,沱牌曲酒,2007/12/31,酒、饮料和精制茶制造业,C15,四川省射洪县柳树镇中街149号,四川省射洪县柳树镇中街149号,629209,马力军,0825-6618268,0825-6618269,tzfz@tuopai.cn,周建,,105.1980183,31.04009306,CNE000000K90,四川沱牌曲酒股份有限公司,李家顺,1993/7/28 0:00,,337300000
106173,2.01E+11,600703,S*ST 天颐,2007/12/31,化学原料及化学制品制造业,C26,湖北省荆州市沙市区高新技术开发区三湾路72号,湖北省荆州市沙市区高新技术开发区三湾路72号,434000,易声泽,0716-4138696,0716-4138696,yshz1972@163.com,李雪炭,,112.2968294,30.3125693,CNE000000KB3,天颐科技股份有限公司,林秀成,1993/3/27 0:00,,119516464
106174,2.01E+11,600704,中大股份,2007/12/31,零售业,F52,杭州市中大广场A座,杭州市中大广场A座,310003,祝卸和,0571-85777029,0571-85778008,zhuxh@zhongda.con,,9.13E+17,120.1694291,30.26594661,CNE000000KF4,浙江中大集团股份有限公司,陈继达,1992/9/14 0:00,,374752068
106175,2.01E+11,600705,S*ST 北亚,2007/12/31,综合,S90,哈尔滨市南岗区隆顺街27号,哈尔滨市南岗区红军街16号,150001,王则瑞,0451-53600777,0451-53600770,,安济隆,,126.6460929,45.75520938,CNE000000KC1,北亚实业(集团)股份有限公司,王则瑞,1992/7/24 0:00,,979706160
106299,2.01E+11,600706,*ST 长信,2007/12/31,电信、广播电视和卫星传输服务,I63,陕西省西安市友谊东路41号,陕西省西安市友谊东路41号,710054,高艳,029-82214266,029-82233943,cadsh@pub.xaonline.com,,91610133220537563C,108.9760126,34.2415515,CNE000000KD9,长安信息产业(集团)股份有限公司,蔡世杰,1992/10/30 0:00,,87333441
106300,2.01E+11,600707,彩虹股份,2007/12/31,计算机、通信和其他电子设备制造业,C39,西安高新技术开发区西区,陕西省咸阳市彩虹路一号,712021,刘晓东,029-33332866,029-33333852,gfoffice@ch.com.cn,郑涛,9.16E+17,108.6814803,34.32795577,CNE000000KG2,彩虹显示器件股份有限公司,邢道钦,1992/7/29 0:00,,421148800
106316,2.01E+11,600708,海博股份,2007/12/31,装卸搬运和运输代理业,G58,上海市浦东新区张杨路838号25楼,上海市徐汇区宜山路829号,200233,熊波,021-61132700,021-61132819,xiongbo-sh@sohu.com,,91310000132209965Q,121.407016,31.17215373,CNE000000KH0,上海海博股份有限公司,庄国蔚,1993/5/7 0:00,,463972956
106318,2.01E+11,600710,常林股份,2007/12/31,专用设备制造业,C35,江苏省常州市新北区华山中路36号,江苏省常州市常林路10号,213002,梁逢源,0519-86781168,0519-86750025,lfy@changlin.com.cn,冯伟国,91320000100019964R,119.9413658,31.79722706,CNE000000KL2,常林股份有限公司,李延江,1996/6/24 0:00,,374000000
106221,2.01E+11,600711,ST 雄震,2007/12/31,综合,S90,厦门市湖滨北路72号中闽大厦9楼2单元,厦门市湖滨北路72号中闽大厦9楼2单元,361012,江艳,0592-5891697,0592-5891699,jyan@600711.com,,,118.0874174,24.47733324,CNE000000KN8,厦门雄震集团股份有限公司,姜振飞,1992/12/1 0:00,,79466400
106222,2.01E+11,600712,南宁百货,2007/12/31,零售业,F52,广西南宁市朝阳路39号,广西南宁市朝阳路39号,530012,李亮,"0771-2610906,2098826",0771-2610906,dmfloffice@nnbh.cn,周宁星,,108.3205506,22.81699375,CNE000000KP3,南宁百货大楼股份有限公司,陈民群,1993/2/28 0:00,,144672000
106223,2.01E+11,600713,南京医药,2007/12/31,批发业,F51,南京市经济技术开发区(中山东路486号),南京市中山东路486号,210002,朱蔚,025-84552628,025-84552628,zhu_wei@njyy.com,朱琳,91320100250015862U,118.8024841,32.04026943,CNE000000KV1,南京医药股份有限公司,周耀平,1994/1/25 0:00,,250766945
106306,2.01E+11,600714,*ST 金瑞,2007/12/31,煤炭开采和洗选业,B06,青海省西宁市朝阳西路112,青海省西宁市朝阳西路112,810028,张光周,"0971-5509464,7720083",0971-5507586,scgf@yp.ce.net.cn,任素彩,9.16E+17,101.7646538,36.66640825,CNE000000K66,青海金瑞矿业发展股份有限公司,田世光,1996/5/25 0:00,,150937500
106307,2.01E+11,600715,ST 松辽,2007/12/31,汽车制造业,C36,辽宁省沈阳市苏家屯区白松路22号,辽宁省沈阳市苏家屯区白松路22号,110101,孙华东,024-31489863,024-31489909,slqccom@mail.sy.ln.cn,,9121010024338220X5,123.3437724,41.67117164,CNE000000KY5,松辽汽车股份有限公司,宣守招,1993/4/16 0:00,,224256000
106350,2.01E+11,600716,*ST 耀华,2007/12/31,非金属矿物制品业,C30,河北省秦皇岛市西港路,河北省秦皇岛市西港路,66013,宋英利,0335-3285158,0335-3028173,yaohuasyl@sina.com,陈幸,91320000104363033C,119.5770279,39.94506398,CNE000000L32,秦皇岛耀华玻璃股份有限公司,曹田平,1996/6/24 0:00,,557280001
106472,2.01E+11,600717,天津港,2007/12/31,仓储业,G59,天津市塘沽区新港二号路卡子门内,天津市塘沽区天津港集装箱物流中心跃进路1号(航运服务区6号楼),300461,刘冬,022-25702708,022-25706615,liudong@tianjin-port.com,郭小薇,9.11E+17,117.7452909,39.0248186,CNE000000L16,天津港股份有限公司,于汝民,1992/12/21 0:00,,1448840442
106473,2.01E+11,600718,东软股份,2007/12/31,软件和信息技术服务业,I65,沈阳市和平区文化路3号巷11号,沈阳浑南新区新秀街2号东软软件园,110179,徐庆荣,024-83662115,024-23783375,investor@neusoft.com,张龙,,123.4327912,41.70239483,CNE000000KJ6,沈阳东软软件股份有限公司,刘积仁,1991/6/17 0:00,,281451690
106089,2.01E+11,600719,大连热电,2007/12/31,电力、热力生产和供应业,D44,辽宁省大连市沙河口区香周路210号,辽宁省大连市西岗区沿海街90号,116021,沈军,0411-84498988,0411-84438670,shenjun_dl@163.com,吕彦青,91210200241297917U,121.6100135,38.92651254,CNE000000L57,大连热电股份有限公司,于长敏,1993/9/1 0:00,,202299800
106090,2.01E+11,600720,祁连山,2007/12/31,非金属矿物制品业,C30,甘肃省兰州市城关区酒泉路,兰州市城关区力行新村3号祁连山大厦,730030,王云鹏,0931-4900698,0931-4900697,qlssn@163.com,罗鸿基,,103.8253907,36.04327663,CNE000000L65,甘肃祁连山水泥集团股份有限公司,杨皓,1996/7/12 0:00,,395902332
106091,2.01E+11,600721,SST 百花,2007/12/31,零售业,F52,新疆乌鲁木齐市中山路141号,新疆乌鲁木齐市中山路141号,830002,吕政田,0991-2356620,0991－2356600,xjbhc@hotmail.com,顾永新,,87.61613621,43.79320783,CNE000000KQ1,新疆百花村股份有限公司,刘威东,1996/6/21 0:00,,94801360
106478,2.01E+11,600722,*ST 沧化,2007/12/31,化学原料及化学制品制造业,C26,河北省沧州市南环中路18号,河北省沧州市南环中路18号,61000,邱玲,0317-3030719,,ch600722@vip.163.com,刘国发,,116.8482717,38.29248736,CNE000000KR9,沧州化学工业股份有限公司,周振德,1994/4/30 0:00,,421420000
106107,2.01E+11,600723,西单商场,2007/12/31,零售业,F52,北京市西城区西单北大街120号,北京市西城区西单北大街120号,100031,王健,010-66024984,010-66014196,xd600723@126.com,金静,,116.3746101,39.91230561,CNE000000L73,北京市西单商场股份有限公司,刘秀玲,1993/12/20 0:00,,409718038
106108,2.01E+11,600724,宁波富达,2007/12/31,电气机械及器材制造业,C38,浙江省余姚市阳明西路355号,浙江省余姚市阳明西路355号,315400,陈建新,0574-62814275,0574-62813915-1198,dsbcjx@fuda.com,施亚琴,,121.1354107,30.04751118,CNE000000L81,宁波富达股份有限公司,白小易,1993/3/22 0:00,,444681495
106109,2.01E+11,600725,云维股份,2007/12/31,化学原料及化学制品制造业,C26,云南省曲靖市沾益县盘江镇花山工业区,云南省曲靖市沾益县盘江镇花山工业区,655338,李斌,"0874-3068588,3064195","0874-3068590,3064195",libin@ywgf.cn,蒋观华,9.15E+17,103.8897255,25.74798361,CNE000000KW9,云南云维股份有限公司,张跃龙,1996/6/26 0:00,,290129478
106110,2.01E+11,600726,华电能源,2007/12/31,电力、热力生产和供应业,D44,哈尔滨市香坊区高新技术开发区19号楼B座,哈尔滨市南岗区大成街209号,150001,梅君超,0451-82525998,0451-82525878,hdenergy@hdenergy.com,战莹,,126.6568452,45.76618832,CNE000000KX7,华电能源股份有限公司,任书辉,1993/2/2 0:00,900937,1369065592
106111,2.01E+11,600727,鲁北化工,2007/12/31,化学原料及化学制品制造业,C26,山东省无棣县马山子镇,山东省无棣县埕口镇,251909,田玉新,0543-6451265,0543-6451265,lubeichem@lubei.com.cn,刘晓燕,9.14E+17,117.7506088,38.1053101,CNE000000KK4,山东鲁北化工股份有限公司,冯久田,1996/6/19 0:00,,350986607
106218,2.01E+11,600728,SST 新太,2007/12/31,软件和信息技术服务业,I65,广州市天河高新技术产业开发区工业园建中路51－53号,广州天河高新技术产业开发区工业园建工路4号,510665,刘颖,020－85550260,020－85577907,ly@suntektech.com,王文捷,91440101731566630A,113.3723578,23.1244294,CNE000000L99,新太科技股份有限公司,刘伟,1993/12/28 0:00,,208180180
106228,2.01E+11,600729,重庆百货,2007/12/31,零售业,F52,重庆市渝中区民权路2号,重庆市渝中区民权路2号,400010,胡庆华,023-63843197,023-63822594,cbhqh@126.com,赵耀,91500000202824753F,106.5766087,29.55683025,CNE000000LF2,重庆百货大楼股份有限公司,肖诗新,1992/8/11 0:00,,204000000
106247,2.01E+11,600730,中国高科,2007/12/31,零售业,F52,上海市浦东新区金港路501号,上海浦东新区新金桥路1122号方正大厦9/10层,201206,曹琦,021-61462222,021-61462211,hitech@china-hi-tech.com,赖寒,,121.6116523,31.25337065,CNE000000LJ4,中国高科集团股份有限公司,周伯勤,1992/6/26 0:00,,293328001
106248,2.01E+11,600731,湖南海利,2007/12/31,化学原料及化学制品制造业,C26,湖南省长沙市芙蓉中路二段251号,湖南省长沙市芙蓉中路二段251号,410007,丁民,0731-5357830,0731-5357977,dinmin@tom.com,杨雄辉,,112.9868705,28.18025554,CNE000000LK2,湖南海利化工股份有限公司,杨春华,1994/4/15 0:00,,256314098
