ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital,Website
10384064,2.01004E+11,603912,佳力图,2017/12/31,专用设备制造业,C35,江苏省南京市江宁经济技术开发区苏源大道88号,江苏省南京市江宁经济技术开发区苏源大道88号,211111,李林达,025-84916610,025-84916688,board@canatal.com.cn,高健,91320100751287129E,118.8247139,31.85841254,,南京佳力图机房环境技术股份有限公司,何根林,2003/8/26 0:00,,148000000,www.canatal.com.cn
10314534,2.01004E+11,603916,苏博特,2017/12/31,化学原料及化学制品制造业,C26,江苏省南京市江宁区淳化街道醴泉路118号,江苏省南京市江宁区淳化街道醴泉路118号,211100,李玉虎,025-52837688,025-52837688,ir@sobute.com,许亮,91320000768299302G,118.9163117,31.95874158,,江苏苏博特新材料股份有限公司,缪昌文,2004/12/15 0:00,,304000000,www.sobute.com
10108880,2.01004E+11,603917,合力科技,2017/12/31,专用设备制造业,C35,浙江省宁波市象山县工业园区西谷路358号,浙江省宁波市象山县工业园区西谷路358号,315700,樊开源,0574-65773106,0574-65773106,stock@helimould.com,吴海涛,9.13302E+17,121.8761317,29.4439629,,宁波合力模具科技股份有限公司,施良才,2000/11/15 0:00,,112000000,www.helimould.com
10101875,2.01004E+11,603918,金桥信息,2017/12/31,软件和信息技术服务业,I65,上海市自由贸易试验区郭守敬路498号12幢21302；21319室,上海市徐汇区田林路487号宝石园25号楼,200233,李志明,021-33674997,021-64647869,lzm@shgbit.com,高冬冬;姚明,91310000132231361P,121.5981803,31.21079262,CNE100002300,上海金桥信息股份有限公司,金国培,1994/8/17 0:00,,177325000,www.shgbit.com
10121375,2.01004E+11,603919,金徽酒,2017/12/31,酒、饮料和精制茶制造业,C15,甘肃省陇南市徽县伏家镇,甘肃省陇南市徽县伏家镇,742308,石少军,0939-7551826,0939-7551885,jhj@jinhuijiu.com,任岁强,91621200695632863J,105.9586906,33.81533812,CNE1000026H0,金徽酒股份有限公司,周志刚,2009/12/23 0:00,,364000000,www.jinhuijiu.com
10145500,2.01004E+11,603920,世运电路,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省鹤山市共和镇世运路8号,广东省鹤山市共和镇世运路8号,529728,徐毓湘,0750-8911888,0750-8919888,Jessica.tsui@olympicpcb.com,刘晟,9.14407E+17,112.885643,22.57209895,,广东世运电路科技股份有限公司,佘英杰,2005/5/11 0:00,,401800000,www.olympicpcb.cn
10369803,2.01004E+11,603922,金鸿顺,2017/12/31,汽车制造业,C36,江苏省张家港市经济开发区长兴路30号,江苏省张家港市经济开发区长兴路30号,215600,邹一飞,0512-55373805,0512-58796197,gl3602@jinhs.com,仲亚娟,9.13205E+17,120.5260305,31.90268578,,苏州金鸿顺汽车部件股份有限公司,洪建沧,2003/9/23 0:00,,128000000,www.jinhs.com
10147174,2.01004E+11,603926,铁流股份,2017/12/31,汽车制造业,C36,浙江省杭州市余杭区余杭经济开发区东湖北路958号,浙江省杭州市余杭区余杭经济开发区东湖北路958号,311103,郑成福,0571-86280821,0571-86280821,zcf@chinaclutch.com,梅雪,91330100697072273U,120.2980401,30.49377603,,浙江铁流离合器股份有限公司,张智林,2009/11/26 0:00,,120000000,www.chinaclutch.com
107627,2.01004E+11,603928,兴业股份,2017/12/31,化学原料及化学制品制造业,C26,江苏省苏州市高新区浒墅关浒华路8号(浒关工业园),江苏省苏州市新区浒关工业园浒华路8号,215151,彭勇泉,0512-68836930,0512-68836930,stock@chinasinye.com,叶敏艳,9.13205E+17,120.5174577,31.3977229,,苏州兴业材料科技股份有限公司,王进兴,1996/4/5 0:00,,201600000,www.chinaxingye.com
10108789,2.01004E+11,603929,亚翔集成,2017/12/31,建筑安装业,E49,江苏省苏州市工业园区方达街33号,江苏省苏州市工业园区方达街33号,215024,李繁骏,0512-67027000,0512-67027005,fjlee@lkeng.com.cn,钱静波,91320000735321921B,120.8027893,31.31669811,,亚翔系统集成科技(苏州)股份有限公司,姚祖骧,2002/2/28 0:00,,213360000,www.lkeng.com.cn
10314062,2.01004E+11,603933,睿能科技,2017/12/31,计算机、通信和其他电子设备制造业,C39,福建省福州市鼓楼区铜盘路软件大道89号软件园C区26号A幢三层,福建省福州市鼓楼区铜盘路软件大道89号软件园C区26号,350003,刘颖,0591-88267288,0591-87881220,investor@raynen.cn,苏宁谊,9135000066509091XF,119.2768936,26.11177462,,福建睿能科技股份有限公司,杨维坚,2007/9/12 0:00,,102670000,www.raynen.cn
10109089,2.01004E+11,603936,博敏电子,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省梅州市经济开发试验区东升工业园,广东省梅州市经济开发试验区东升工业园,514768,黄晓丹,0753-2329896,0753-2329836,xd_huang@bominelec.com,,9.14414E+17,116.1709322,24.2726975,CNE100002532,博敏电子股份有限公司,徐缓,2005/3/25 0:00,,167350000,www.bominelec.com
10145958,2.01004E+11,603937,丽岛新材,2017/12/31,金属制品业,C33,江苏省常州市龙城大道1959号,江苏省常州市龙城大道1959号,213012,陈波,0519-68881358,0519-86669525,chenbo@jsldxcl.com,邢小琴,91320400758998513D,119.9180461,31.82842056,,江苏丽岛新材料股份有限公司,蔡征国,2004/3/30 0:00,,208880000,www.jsldxcl.com
10207060,2.01004E+11,603938,三孚股份,2017/12/31,化学原料及化学制品制造业,C26,河北省唐山市南堡开发区工业区(唐山氯碱有限公司北侧),河北省唐山市南堡开发区工业区(唐山氯碱有限公司北侧),63305,么大伟,0315-5658273-729,0315-5658263,yaodawei@tssunfar.com,刘默洋,9113020079419263XH,118.560167,39.19972768,,唐山三孚硅业股份有限公司,孙任靖,2006/10/20 0:00,,150166600,www.tssunfar.com
10102631,2.01004E+11,603939,益丰药房,2017/12/31,零售业,F52,湖南省常德市武陵区人民路2638号,湖南省长沙市麓谷高新区金洲大道68号,410000,王付国,0731-89953979,0731-89953979,ir@yfdyf.com,罗功昭,9143070067558223X2,111.6769243,29.03504697,CNE100001TS5,益丰大药房连锁股份有限公司,高毅,2008/6/20 0:00,,362694658,www.yfdyf.cn
10102510,2.01004E+11,603955,大千生态,2017/12/31,土木工程建筑业,E48,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,江苏省南京市鼓楼区集慧路18号联创科技大厦A栋15层,210036,倪萍,025-83751888,025-83751378,stock@daqianjg.com,蒋琨,9.132E+17,118.7223545,32.03413876,,大千生态环境集团股份有限公司,许忠良,1988/10/26 0:00,,87000000,www.daqianjg.com
10102327,2.01004E+11,603958,哈森股份,2017/12/31,皮革、毛皮、羽毛及其制品和制鞋业,C19,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号5幢6层,江苏省昆山市花桥镇曹安经济技术开发区花安路1008号,215332,钱龙宝,0512-57606227,0512-57606496,hs603958@harson.com.cn,倪风云,9.13205E+17,121.1341793,31.29758202,CNE1000029H4,哈森商贸(中国)股份有限公司,陈玉珍,2006/8/21 0:00,,217360000,www.harsongroup.com
10108813,2.01004E+11,603959,百利科技,2017/12/31,专业技术服务业,M74,湖南省岳阳市岳阳楼区洞庭大道一号,湖南省岳阳市岳阳楼区洞庭大道一号,414007,李良友,0730-8501033,0730-8501899,zqb@blest.com.cn,张宏蕾,9.14306E+17,113.1323638,29.38650207,,湖南百利工程科技股份有限公司,王海荣,1992/11/11 0:00,,224000000,www.blest.com.cn
10145433,2.01004E+11,603960,克来机电,2017/12/31,专用设备制造业,C35,上海市浦东新区泥城镇新城路2号24幢4188室,上海市宝山区罗东路1555号,200949,李南,021-33850620,021-33850068,kelai.jidian@sh-kelai.com,曹卫红,9.131E+17,121.8262967,30.90317181,,上海克来机电自动化工程股份有限公司,谈士力,2003/5/30 0:00,,104000000,www.sh-kelai.com
10307335,2.01004E+11,603963,大理药业,2017/12/31,医药制造业,C27,云南省大理市下关环城西路118号,云南省大理市下关环城西路118号,671000,李现国,0872-8880055,0872-8880055,dongban@daliyaoye.cn,,9.15329E+17,100.2120864,25.5765626,,大理药业股份有限公司,杨君祥,1996/10/21 0:00,,100000000,www.daliyaoye.cn
10138033,2.01004E+11,603966,法兰泰克,2017/12/31,通用设备制造业,C34,江苏省苏州市吴江汾湖经济开发区汾越路288号、388号,江苏省苏州市吴江汾湖经济开发区汾越路288号,215211,徐冰,0512-82072666,0512-82072999,xubing@eurocrane.com.cn,王堰川,91320500662720023K,120.8114626,31.02028125,,法兰泰克重工股份有限公司,金红萍,2007/6/19 0:00,,160000000,www.eurocrane.com.cn
10102671,2.01004E+11,603968,醋化股份,2017/12/31,化学原料及化学制品制造业,C26,江苏省南通市经济技术开发区江山路968号,江苏省南通市经济技术开发区江山路968号,226009,俞新南,0513-68091213,0513-68091213,aac@ntacf.com,唐霞,9.13206E+17,120.9694358,31.84829032,CNE1000025Q3,南通醋酸化工股份有限公司,庆九,2001/5/28 0:00,,204480000,www.ntacf.com
10101845,2.01004E+11,603969,银龙股份,2017/12/31,金属制品业,C33,天津市北辰区双源工业园区双江道62号,天津市北辰区双源工业园区双江道62号,300400,谢志礼,022-26983538,022-26983575,dsh@yinlong.com,李立超,91120000700440939D,117.1319774,39.26115423,CNE100002185,天津银龙预应力材料股份有限公司,谢铁桥,1998/3/17 0:00,,400000000,www.yinlong.com
10250861,2.01004E+11,603970,中农立华,2017/12/31,批发业,F51,北京市西城区宣武门外大街甲1号九层912室,北京市西城区宣武门外大街甲1号九层912室,100052,黄柏集,010-59337358,010-59337389,sal@sino-agri-sal.com,常青,91110102686905284M,116.3740137,39.89854423,,中农立华生物科技股份有限公司,苏毅,2009/4/8 0:00,,133333400,www.sino-agri-sal.com
10190998,2.01004E+11,603976,正川股份,2017/12/31,医药制造业,C27,重庆市北碚区龙凤街道正川玻璃工业园,重庆市北碚区龙凤街道正川玻璃工业园,400700,费世平,023-68349898,023-68349866,zczq@cqzcjt.com,王骁,91500109203249834P,106.4356467,29.81517945,,重庆正川医药包装材料股份有限公司,邓勇,1989/10/27 0:00,,108000000,www.cqzcjt.com
10121324,2.01004E+11,603977,国泰集团,2017/12/31,化学原料及化学制品制造业,C26,江西省南昌市高新区高新一路89号,江西省南昌市高新区高新一路89号,330096,何骥,0791-88119816,0791-88115785,gtirm@jxgtmb.com,钟依权,9.136E+17,115.9508099,28.68790734,,江西国泰民爆集团股份有限公司,熊旭晴,2006/12/8 0:00,,221080000,www.jxgtmb.com
10258255,2.01004E+11,603978,深圳新星,2017/12/31,有色金属冶炼及压延加工业,C32,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,广东省深圳市宝安区观光路公明镇高新技术产业园新星厂区A栋,518106,周志,0755-29891365,0755-29891364,zhouzhi@stalloys.com,,91440300618888515F,113.9336788,22.74777146,,深圳市新星轻合金材料股份有限公司,陈学敏,1992/7/23 0:00,,80000000,www.stalloys.com
10108932,2.01004E+11,603979,金诚信,2017/12/31,开采辅助活动,B11,北京市密云区经济开发区水源西路28号院1号楼101室,北京市丰台区育仁南路3号院3号楼,100070,吴邦富,010-82561878,010-82561878,jchxsl@jchxmc.com,王立东,9.111E+17,116.8034632,40.35674906,CNE1000022P2,金诚信矿业管理股份有限公司,王先成,2008/1/7 0:00,,585000000,www.jchxmc.com
10326828,2.01004E+11,603980,吉华集团,2017/12/31,化学原料及化学制品制造业,C26,浙江省杭州市萧山区临江工业园新世纪大道1766号,浙江省杭州市萧山区临江工业园新世纪大道1766号,311228,殷健,0571-22898090,0571-22898600,jhgroup@jihuadyes.com,吴学书,9.133E+17,120.6063134,30.26489118,,浙江吉华集团股份有限公司,邵伯金,2003/8/15 0:00,,500000000,www.jihuadyes.com
10102482,2.01004E+11,603985,恒润股份,2017/12/31,金属制品业,C33,江苏省江阴市周庄镇欧洲工业园A区,江苏省江阴市周庄镇欧洲工业园A区,214423,朱杰,0510-80121156,0510-80121156,zhujie@hrflanges.com,,91320200751442336Q,120.4216564,31.86951008,,江阴市恒润重工股份有限公司,承立新,2003/7/30 0:00,,80000000,www.hrflanges.com
10120446,2.01004E+11,603986,兆易创新,2017/12/31,计算机、通信和其他电子设备制造业,C39,北京市海淀区学院路30号科大天工大厦A座12层,北京市海淀区学院路30号科大天工大厦A座12层,100083,李红,010-82263369,010-82263379,investor@gigadevice.com,王中华,91110108773369432Y,116.3536463,39.99027867,,北京兆易创新科技股份有限公司,朱一明,2005/4/6 0:00,,202679734,www.gigadevice.com
10109079,2.01004E+11,603987,康德莱,2017/12/31,专用设备制造业,C35,上海市嘉定区高潮路658号1幢2楼,上海市嘉定区高潮路658号,201803,宋媛,021-69113502,021-69113503,dm@kdlchina.net,顾佳俊,91310000631191552K,121.3288235,31.24918403,,上海康德莱企业发展集团股份有限公司,王彩亮,1998/7/1 0:00,,315435000,www.kdlchina.cn
10102476,2.01004E+11,603988,中电电机,2017/12/31,电气机械及器材制造业,C38,江苏省无锡市高浪东路777号,江苏省无锡市高浪东路777号,214131,刘锴,0510-85628128,0510-85629652,liuk@sec-motor.com,张少静,9132020074818820X3,120.3459004,31.50430843,CNE100001VD3,中电电机股份有限公司,王建裕,2003/4/8 0:00,,120000000,www.sec-motor.com
10114108,2.01004E+11,603989,艾华集团,2017/12/31,计算机、通信和其他电子设备制造业,C39,湖南省益阳市桃花仑东路(紫竹路南侧),湖南省益阳市桃花仑东路龙岭工业园,413000,艾燕,0737-6183891,0737-4688205,aihua@aihuaglobal.com,汤建新,91430900616681350F,112.3998804,28.54860248,CNE1000025P5,湖南艾华集团股份有限公司,艾立华,1993/12/29 0:00,,300000000,www.aihuaglobal.com
10138037,2.01004E+11,603990,麦迪科技,2017/12/31,软件和信息技术服务业,I65,江苏省苏州市工业园区归家巷222号,江苏省苏州市工业园区归家巷222号,215021,孔烽,0512-62628936,0512-62628936,suzhoumedi001@medicalsystem.cn,万全军,9.132E+17,120.7814851,31.33569316,,苏州麦迪斯顿医疗科技股份有限公司,翁康,2009/8/14 0:00,,80922600,www.medicalsystem.com.cn
10145436,2.01004E+11,603991,至正股份,2017/12/31,橡胶和塑料制品业,C29,上海市莘庄工业区元江路5050号,上海市闵行区北横沙河路268号,201108,章玮琴,021-64095566,021-64095577,zzdh@sh-original.com,倪雯琴,91310000770201458T,121.3820552,31.11325714,,上海至正道化高分子材料股份有限公司,侯海良,2004/12/27 0:00,,74534998,www.sh-original.com
103011,2.01E+11,603993,洛阳钼业,2017/12/31,有色金属矿采选业,B09,河南省洛阳市栾川县城东新区画眉山路伊河以北,河南省洛阳市栾川县城东新区画眉山路伊河以北,471500,岳远斌,0379-68658017,0379-68658030,cmoc03993@gmail.com,高飞,91410000171080594J,111.6577095,33.78370431,CNE100001NR0,洛阳栾川钼业集团股份有限公司,李朝春,1999/12/22 0:00,3993,4319848117,www.chinamoly.com
10108411,2.01004E+11,603996,中新科技,2017/12/31,计算机、通信和其他电子设备制造业,C39,浙江省台州市椒江区工人西路618-2号,浙江省台州市椒江区工人西路618-2号,318000,盛伟建,0576-88322505,0576-88322096,stock@cncoptronics.cn,,91330000661749430N,121.4138297,28.68108542,CNE100002581,中新科技集团股份有限公司,陈德松,2007/5/23 0:00,,300150000,www.cncoptronics.cn
10102515,2.01004E+11,603997,继峰股份,2017/12/31,汽车制造业,C36,浙江省宁波市北仑区大碶璎珞河路17号,浙江省宁波市北仑区大碶璎珞河路17号,315800,李娜,0574-86163701,0574-86813075,ir@nb-jf.com,潘阿斌,9.13302E+17,121.7612331,29.87462874,CNE100001V94,宁波继峰汽车零部件股份有限公司,王义平,2003/7/11 0:00,,630000000,www.nb-jf.com
10102293,2.01004E+11,603998,方盛制药,2017/12/31,医药制造业,C27,湖南省长沙市河西麓谷麓天路19号,湖南省长沙市国家高新技术产业开发区嘉运路299号,410205,肖汉卿,0731-88997135,0731-88908647,xiaohanqing@fangsheng.com.cn,何仕,91430000183855019M,112.8563035,28.22874447,CNE100001VG6,湖南方盛制药股份有限公司,张庆华,2000/6/15 0:00,,430936470,www.fangsheng.com.cn
10120934,2.01004E+11,603999,读者传媒,2017/12/31,新闻和出版业,R85,甘肃省兰州市城关区南滨河东路520号,甘肃省兰州市城关区南滨河东路520号,730030,杨宗峰,0931-8773133,0931-8773217,yzof@163.com,刘顺芳,9162000069563405XC,103.8490649,36.06118154,CNE1000023X4,读者出版传媒股份有限公司,王永生,2009/12/28 0:00,,576000000,www.duzhepmc.com
104245,2.01E+11,900929,锦旅B股,2017/12/31,商务服务业,L72,上海市延安东路100号联谊大厦27楼,上海市延安东路100号联谊大厦27楼,200002,金晶,021-63264000,021-63296636,jinjing@jjtravel.com,向晟,91310000132207505D,121.4901625,31.23298543,CNE000000HF0,上海锦江国际旅游股份有限公司,邵晓明,1994/9/24 0:00,,132556270,www.jjtravel.com
104510,2.01E+11,900939,汇丽B,2017/12/31,建筑装饰和其他建筑业,E50,上海市浦东新区周浦镇横桥路406号1幢213室,上海市浦东新区周浦镇横桥路406号1幢213室,201318,詹琳,021-58138717,021-58134499,stock@huili.com,江红,91310000607354788F,121.5619014,31.10612944,CNE000000KS7,上海汇丽建材股份有限公司,程光,1996/6/24 0:00,,181500000,www.huili.com
